id,url,ext
98d87c53-6fad-4689-a3fd-1ffcd53e439d,https://casaflora.vtexassets.com/arquivos/ids/159368-800-auto?v=638881859863170000&width=800&height=auto&aspect=true,jpg
f76a59ab-e0ea-4b8c-b377-2b8c3cba0dbe,https://casaflora.vtexassets.com/arquivos/ids/158770-800-auto?v=638881856937530000&width=800&height=auto&aspect=true,jpg
d87bb65a-d5eb-4536-b8be-24e66f632048,https://casaflora.vtexassets.com/arquivos/ids/159624-800-auto?v=638913190257500000&width=800&height=auto&aspect=true,jpg
00cb638a-d5ad-44a3-8ea6-5a8c9858f29a,https://casaflora.vtexassets.com/arquivos/ids/159374-800-auto?v=638881861342300000&width=800&height=auto&aspect=true,jpg
1cb13075-3ba4-42da-8d23-ef3ae325ddd5,https://casaflora.vtexassets.com/arquivos/ids/159554-800-auto?v=638639186108100000&width=800&height=auto&aspect=true,jpg
3b0c9692-323f-4995-a298-726267222ab6,https://casaflora.vtexassets.com/arquivos/ids/159200-800-auto?v=638881857964930000&width=800&height=auto&aspect=true,jpg
2f1acb37-5ec3-4b0e-bb5f-654db44087b9,https://casaflora.vtexassets.com/arquivos/ids/159596-800-auto?v=638678976399270000&width=800&height=auto&aspect=true,jpg
3fb1867f-d3c9-47ae-9ed1-0f2faec5ba44,https://casaflora.vtexassets.com/arquivos/ids/158817-800-auto?v=638881857355000000&width=800&height=auto&aspect=true,jpg
e21fedbb-7313-4162-bb7e-92404c1d1cfb,https://casaflora.vtexassets.com/arquivos/ids/159373-800-auto?v=638477519088400000&width=800&height=auto&aspect=true,jpg
f9721482-33f3-4bf1-8cf9-e2553175541d,https://casaflora.vtexassets.com/arquivos/ids/158825-800-auto?v=638881857911170000&width=800&height=auto&aspect=true,jpg
bfb8fcb7-0071-467c-98bd-d1ecad275387,https://casaflora.vtexassets.com/arquivos/ids/158782-800-auto?v=638881858043330000&width=800&height=auto&aspect=true,jpg
5c78dbde-cc88-4583-aa44-e0cbe40a91cf,https://casaflora.vtexassets.com/arquivos/ids/159593-800-auto?v=638678219674800000&width=800&height=auto&aspect=true,jpg
42c151b1-5eb4-4a03-aa48-721d87111c96,https://casaflora.vtexassets.com/arquivos/ids/159372-800-auto?v=638881861287230000&width=800&height=auto&aspect=true,jpg
5cf84d43-d040-4473-8427-2fd6394a6626,https://casaflora.vtexassets.com/arquivos/ids/159456-800-auto?v=638549163495700000&width=800&height=auto&aspect=true,jpg
73c5ad02-0271-49b3-8463-dd131d66fc36,https://casaflora.vtexassets.com/arquivos/ids/159557-800-auto?v=638642579124530000&width=800&height=auto,jpg
b0a6ecdd-abcd-45d4-8769-a96b0b964977,https://casaflora.vtexassets.com/arquivos/ids/159591-800-auto?v=638678219648200000&width=800&height=auto,jpg
7ad4c8d1-067b-4b8a-bcc6-3fdb11719cc8,https://casaflora.vtexassets.com/arquivos/ids/158957-800-auto?v=638881858665330000&width=800&height=auto&aspect=true,jpg
c3d02e9e-7ef4-481e-b0d4-4a7fc0412ed3,https://casaflora.vtexassets.com/arquivos/ids/159345-800-auto?v=638451730809270000&width=800&height=auto&aspect=true,jpg
c790c7ac-d0af-4895-820e-3e4c10ddcb7f,https://casaflora.vtexassets.com/arquivos/ids/159393-800-auto?v=638881858681470000&width=800&height=auto&aspect=true,jpg
0a6a8d5d-b9d6-42b4-8769-545cb239c216,https://casaflora.vtexassets.com/arquivos/ids/159580-800-auto?v=638971956292200000&width=800&height=auto&aspect=true,jpg
